,tweet_id,airline_sentiment,negativereason,airline,text_clean
9793,569663875836219392,0,,US Airways,provide info checking strollers car seats costs restrictions need bring 2 seats 1 stroller
9794,569663278298890241,1,Late Flight,US Airways,delay mechanical issues weekend flights ridiculous tweet long delayed
9795,569662906842750976,0,,US Airways,another great flight funflightattendants thanks showing dad wonderful customer service flt635 lax phx sundayfunday
9796,569662030984056834,1,Late Flight,US Airways,happening sitting philly hours pls take care flight 759 chicago least least us know solate flight
9797,569661154638872576,1,Late Flight,US Airways,phlairport pm w answer flt 4278 still time ground hr w no gate need help pls
9798,569661113593425920,1,Bad Flight,US Airways,phlairport plane scheduled come time actually happen bozos not room us incompetent
9799,569660306298945537,1,Can't Tell,US Airways,phlairport reason avoid phlairport like plague glad see merger working well dumb
9800,569659952681361408,1,Can't Tell,US Airways,word accommodations passengers us 746 arrive charlotte lot tired passengers
9801,569659646916440065,0,,US Airways,thank couple easy hassle free flights today professional friendly staff made everything easy
9802,569659137581326336,1,Flight Attendant Complaints,US Airways,hire smarter people systems keep crashing instead mooks man airports godelta
9803,569659027073867777,1,Late Flight,US Airways,flight 614 keeps telling mins take hour first time not best lies brokenpromises
9804,569658553381883905,1,Late Flight,US Airways,wrong guys inability get planes philly time pilot gave us answer bs
9805,569658168097292288,1,Can't Tell,US Airways,guys worst flying philadelphia two jetways available time plane pisspoor
9806,569657895522054145,0,,US Airways,received two reservation check ins two different flights one flight tomorrow morning need assistance asap
9807,569657128866095104,1,Lost Luggage,US Airways,luggage waiting hour flight 2118
9808,569656884262793216,0,,US Airways,cancelled flightled last part ticket confused email received whether value remains someone ask
9809,569656088817233921,1,Can't Tell,US Airways,suck philadelphia let us plane phl
9810,569655603783708673,1,Late Flight,US Airways,pissing thousands east coast customers delay longer flight fail
9811,569655302871580673,0,,US Airways,please people hold flight 599 phoenix san jose pulling gate scheduled depart 5 40
9812,569654471342600193,1,Customer Service Issue,US Airways,2 hours counting kind travel voucher get
9813,569654319391354880,1,Late Flight,US Airways,waiting gate 2 hrs waiting stow luggage
9814,569653977714962433,1,Late Flight,US Airways,1h 10m waiting get bag 1h40m flight delays plus 2hrs delay way never flying
9815,569653415317413888,1,Customer Service Issue,US Airways,stuck florida no flights service sucks nofood nodrinks nohelp
9816,569653219229630464,1,Flight Attendant Complaints,US Airways,not gate agent flight 759 provide update seriously ridiculous long people waiting
9817,569652631938985984,1,Customer Service Issue,US Airways,ivr hung high call volume need help call
9818,569652266006941698,1,Late Flight,US Airways,tweeted apology not enough delay fiasco none insult gate agent worse except mark n bad clt
9819,569651499422375936,0,,US Airways,sorry philly told
9820,569651459152859137,1,Late Flight,US Airways,pilot flight 729 not show departure amp broken computer next time flying united alwayslate flight
9821,569651165396373504,0,,US Airways,pilot says going take 10 minutes maybe systems came back online
9822,569651085348110336,1,longlines,US Airways,flt 4827 elm still no gate still make thru customs
9823,569650819894652928,1,Flight Booking Problems,US Airways,according costumer support website holding money hostage cant anything
9824,569650751598944256,1,longlines,US Airways,way tell gate going stuck tarmack int l flt flt 878 going elm gate f6
9825,569650547562811393,1,Cancelled Flight,US Airways,sucks delayed mom flight 2x cancelled flightled delayed flight today mech issues 2 sleep airport
9826,569649975342333952,1,Cancelled Flight,US Airways,routing system goes grounds long haul flights think failover plan
9827,569649590632374273,1,Cancelled Flight,US Airways,truthh4 not give wifi password smh
9828,569649433635368961,1,Late Flight,US Airways,sitting gate flight 719 hour due computers backup plan place
9829,569649297731399682,1,Cancelled Flight,US Airways,cancelled flightled need locate baggage
9830,569649203753791488,1,Lost Luggage,US Airways,need help locating bag arrived denver last night midnight charlotte 8am flight hayden steamboat
9831,569649125525983233,0,,US Airways,555phltoslc happening
9832,569648671870099456,1,Bad Flight,US Airways,going computers flight grounded airline suck much unansweredquestions
9833,569648534569361408,1,Late Flight,US Airways,2hrs late flightr finally taking
9834,569647597666889728,1,Late Flight,US Airways,holding passengers hostage computer crash not customer friendly let us plane get us moving
9835,569647318535786496,1,Customer Service Issue,US Airways,hold hour
9836,569647082870415361,1,Cancelled Flight,US Airways,pilot tells us airways flights across country stopped due computer system failure
9837,569646886610702337,1,Lost Luggage,US Airways,flt 4609 landed half hour ago not single bag yet baggage claim hate much right
9838,569646309159927808,1,Customer Service Issue,US Airways,one please answer phone
9839,569646045656948737,1,Late Flight,US Airways,no word delay reasons lgb twitter aflame flight tracking computer crash rumors true not
9840,569645836109418496,1,longlines,US Airways,stuck gate charlotte nc waiting release papers fix broken computer system
9841,569645701291843584,1,Late Flight,US Airways,sitting gate flight 719 hour due sabre backup plan place sabre cannot fixed
9842,569644766779936768,1,Late Flight,US Airways,not cancelled flightling 837 not want put us hotel night guess
9843,569644694759714816,0,,US Airways,get beer please flight 1715
9844,569644249337110528,1,Late Flight,US Airways,really 8 hr delay virgin island not even food voucher
9845,569643648910028801,1,Customer Service Issue,US Airways,usairways worst ever dca customerservice
9846,569642526065471488,1,Customer Service Issue,US Airways,2nd february row stranded us try return cancun no contact info no way rebook badcustomerservice
9847,569642419307864064,1,Late Flight,US Airways,printer problems causing us sit runway 45 mins get together
9848,569641916855402496,1,Late Flight,US Airways,nothing like back back delayed flights let hope one not 12 hours like last time
9849,569641343254970368,1,Lost Luggage,US Airways,please help find luggage since one lost customer service sucks
9850,569640733466103808,1,longlines,US Airways,happening reagan airport dca long lines four people working checkin unhappy dca
9851,569640574971715584,1,Damaged Luggage,US Airways,aurorabiz check bag phlairport bag handlers broke suitcase stole camera bag returned trash bag
9852,569639784819372032,1,Customer Service Issue,US Airways,usairways hopefully crappy service improves u become americanairlines angryairtravel winterstorm
9853,569639305016152066,1,longlines,US Airways,usairways 2 people working counter dca massive lines poorly played winterstorm
9854,569638835539349504,0,,US Airways,going clt
9855,569638678194040832,1,Lost Luggage,US Airways,center lost bag lands hartford 639p tonight delivered danbury ct tonight
9856,569638479157723136,0,,US Airways,ideas geeks plug servers 639 way phx
9857,569638381375909889,1,Can't Tell,US Airways,contact awful experience 2 15 15 flight 713 buf clt
9858,569637822929317890,1,Customer Service Issue,US Airways,nvm bad hour half thanks
9859,569635479383085056,1,Late Flight,US Airways,crappy flight due delays rude staff members happy report paying 25 check luggage ruined
9860,569635391965405184,1,Can't Tell,US Airways,always letting
9861,569634364780351488,0,,US Airways,please keep emily gso airport ticketing staff amazing
9862,569633357451153408,1,Flight Booking Problems,US Airways,usairways not understand not get missing miles flight dividend miles account help
9863,569633323997212672,1,Late Flight,US Airways,not seem find pilots 6pm flight never seen anything like drunkpilots http co zira2z3udc
9864,569633287204773888,1,Late Flight,US Airways,really no meal vouchers 7 hour flight delay virgin islands
9865,569633285288157184,1,Customer Service Issue,US Airways,automated message says line busy join queue stuckintheloop
9866,569633099174322177,1,Customer Service Issue,US Airways,usairways hi suggested contacted u via phone sent mail original ticket amp result http co 214i0rtih4
9867,569632828478136320,1,Can't Tell,US Airways,stuck ramp dca us air computer system crashed everywhere
9868,569632685318115329,1,Bad Flight,US Airways,flight2031 flight hell
9869,569632379326869504,1,Customer Service Issue,US Airways,gave 2 hours hold still need receipt last time promised never arrived help
9870,569632283046469634,1,Lost Luggage,US Airways,prepared claim bag lost many valuables carry hands us2146 aa2924
9871,569630712233627648,1,Late Flight,US Airways,told deserved delayed booked last flight hear inconvience missing flight
